Index,Organization Id,Name,Website,Country,Description,Founded,Industry,Number of employees
80028,eb89dfDaa6164ED,Beltran LLC,http://moyer.com/,Venezuela,Managed high-level paradigm,1979,Computer Hardware,4710
80029,d5cee67fD06fae6,Charles Group,https://fritz.com/,Rwanda,Phased zero tolerance extranet,1991,Hospital / Health Care,9968
80030,6cD9D9A9dAbd021,Best-Flynn,https://www.logan.org/,Bosnia and Herzegovina,Distributed reciprocal pricing structure,2002,Consumer Goods,3438
80031,b9f280ff7dBE642"Baxter, Terry and Rollins",http://www.haas.com/,British Virgin Islands,Organized attitude-oriented framework,1982,Research Industry,7993
80032,F5E5fa2bBcA6805,Hoffman-Warren,https://mccoy.com/,British Indian Ocean Territory (Chagos Archipelago),Enterprise-wide multimedia access,1990,Real Estate / Mortgage,4728
80033,e4Cb5F2db4034dF"Hebert, Lambert and Cochran",http://www.pace.com/,Croatia,Optional systematic algorithm,1994,Marketing / Advertising / Sales,2266
80034,61bDeF555f098b6"Leonard, Boyer and Christian",http://potter.com/,Estonia,Switchable cohesive encryption,1974,Museums / Institutions,3204
80035,1f47fAAe47650Bc"Farrell, Harmon and Rose",https://carr.com/,French Guiana,Progressive impactful structure,2015,Sporting Goods,2038
80036,EEd4135e3Afaaeb,Knox-Sanders,http://www.chen.com/,Switzerland,Compatible uniform paradigm,2010,E - Learning,8339
80037,F59Fa1bFadA02BD,Frank-Hutchinson,https://hobbs-ritter.com/,Svalbard & Jan Mayen Islands,Fundamental composite application,1975,Printing,9012
80038,e941A7D7ceFD8b3,Ali PLC,https://www.matthews.biz/,India,Down-sized 24/7 success,1977,Sporting Goods,8322
80039,f9Ae9705827Aae8,Mcclure Inc,http://www.roy.com/,Angola,Managed zero administration migration,1988,Security / Investigations,9255
80040,4da9b46Ee4d00df"Kent, Anthony and Mooney",http://atkins-allen.info/,Uganda,Optimized 24/7 utilization,1989,Alternative Dispute Resolution,4704
80041,ac0848e59B529Ca,Hunter-Weaver,http://www.sellers.com/,Eritrea,Total foreground hub,2021,Facilities Services,9641
80042,Ae9835c2A49Fd36,Simmons Group,https://www.butler-clarke.com/,Georgia,Digitized reciprocal complexity,2007,Sports,7458
80043,EbEBDfa4B5B86fc,Frank and Sons,http://www.friedman.org/,Gambia,Vision-oriented mobile pricing structure,1998,Defense / Space,5186
80044,0e3FAB1CEbEaaE6,Burton-Beard,https://bryan-shepherd.net/,Poland,Phased disintermediate analyzer,2017,Publishing Industry,5212
80045,CaF88b867416eAd,Prince Ltd,https://www.griffith.com/,Kiribati,Programmable zero tolerance circuit,2000,Non - Profit / Volunteering,4393
80046,03EECFf1bA1D49C,West-Kirby,http://www.hughes.info/,Ecuador,Organic tangible intranet,2004,Wireless,249
80047,2a6B911B2E5Bb9A,Brock LLC,http://morris-rocha.com/,Vietnam,Cross-platform client-server architecture,1994,Import / Export,3221
80048,03E5eadC80a78de"Hinton, May and Best",https://www.alvarado.com/,Latvia,Reverse-engineered leadingedge ability,2010,Design,2638
80049,ac19e6cCE9CA58F,Cooke-Mullen,https://daugherty-gilmore.com/,Saint Helena,Cloned multimedia methodology,2021,Library,4728
80050,f8Dd7c1e5Bc2A2a"Moran, Horne and Navarro",http://www.henry-lambert.info/,Guinea-Bissau,Phased web-enabled orchestration,2007,Chemicals,4966
80051,f6edf7355CCA346"Bennett, Medina and Santana",https://www.mcintyre.com/,Serbia,Right-sized background infrastructure,2004,Online Publishing,5194
80052,0FC63f0FAd9BFB3,Ortiz-Kane,http://conner.com/,Kiribati,Devolved clear-thinking support,1992,Nanotechnology,2807
80053,12b1aAefcaD33fF,Logan Ltd,http://cardenas.net/,Philippines,Profound heuristic model,1997,Translation / Localization,1024
80054,cf9A59F11EAc1da"Yu, Holloway and Ellis",https://valenzuela.com/,Kenya,Reduced real-time encryption,1998,E - Learning,4842
80055,AcDA1cC0Fd6D0B0"Johnson, Simpson and Mcdowell",http://baldwin-kent.com/,Bahamas,Business-focused secondary collaboration,1997,Civil Engineering,8271
80056,EB30B683BBe09dD,Ballard-Vega,https://www.buckley-mahoney.org/,French Southern Territories,Multi-tiered uniform Internet solution,2012,Management Consulting,264
80057,eDAc9EfF4F6C710,Barber and Sons,http://flynn.com/,Bouvet Island (Bouvetoya),Function-based context-sensitive monitoring,2004,Maritime,9647
80058,B9B3e07617dd9Fd,Weiss and Sons,http://www.buchanan.com/,Turkmenistan,Customizable exuding capability,2022,Philanthropy,7259
80059,AE969EF3EeAA2d1,West-Mcbride,http://leonard-mays.com/,Serbia,Robust client-server extranet,2001,Newspapers / Journalism,7358
80060,62be7aDb67B3FD5,Moon Group,http://mathews-lowery.biz/,Singapore,Focused 24/7 model,1996,Information Technology / IT,5146
80061,3EeaEBc48AaB2bf,Pitts Ltd,http://holmes.net/,Turkmenistan,Public-key scalable concept,1972,Accounting,3755
80062,5EAEC6f24bf91BC"Floyd, Patterson and Douglas",https://www.middleton-fowler.com/,Isle of Man,Automated coherent architecture,1989,Apparel / Fashion,8836
80063,AECe6C17DD1E6FD,Kerr Group,http://www.alvarado.com/,Saint Barthelemy,Implemented full-range focus group,2012,Newspapers / Journalism,4518
80064,90f6cC4C0aedB2D,Reed and Sons,http://www.madden.com/,Qatar,Object-based user-facing synergy,2019,Furniture,8366
80065,41f93d9EEd8C23c,Lee-Montgomery,https://bell.com/,Lithuania,Distributed bandwidth-monitored adapter,1986,Sports,9685
80066,C2644dB8BcCcA8e"Haynes, Joyce and Mendoza",http://www.sparks.com/,French Guiana,Function-based empowering orchestration,1988,Cosmetics,7079
80067,50d74BEcEC417aB"Cole, Mcgee and Barr",http://www.bautista-campos.com/,Russian Federation,Progressive cohesive standardization,2005,Utilities,7293
80068,BF5A5F28D488634,Mack-Fischer,http://www.farmer-schneider.info/,Mayotte,Inverse bi-directional architecture,1986,International Affairs,2970
80069,b24ce2B8b9944de,Whitaker Inc,https://www.parks.info/,Croatia,Monitored incremental Graphic Interface,1992,Logistics / Procurement,4299
80070,1a2D398B9BEd0C4,Skinner-Bates,https://bruce.com/,Gabon,Organized value-added structure,2021,Transportation,7061
80071,2f4E2EDA671FeE3,Zavala-Huff,http://cross.biz/,Libyan Arab Jamahiriya,Face-to-face real-time projection,1986,Maritime,3464
80072,EFe5C8a3487Bce7,Cain Inc,https://mathews-peterson.com/,Comoros,Realigned homogeneous standardization,1976,Machinery,6690
80073,bc76DD0E509E7E1"Reilly, Beard and Carter",http://pham.com/,Equatorial Guinea,Cross-group solution-oriented functionalities,1991,Museums / Institutions,2602
80074,646BEa2E6eb496A,Huang-Berry,https://elliott.com/,Holy See (Vatican City State),Open-source client-driven leverage,1972,Fishery,5397
80075,DC11F0622Ff84ea,Hood and Sons,https://neal.com/,Azerbaijan,Front-line bi-directional success,1978,Hospital / Health Care,3720
80076,AAbfC62D3bE1dCa,Perry-Whitney,https://savage.org/,Mongolia,De-engineered full-range system engine,2008,Sporting Goods,9911
80077,7Dc1dCb6d6B9De7,Howell PLC,http://arias.com/,Fiji,Intuitive regional encoding,1971,Market Research,6914
80078,A41Ba178B6EDeB0"Reeves, Dunlap and Oliver",https://kidd.com/,Netherlands Antilles,Function-based transitional Internet solution,1984,Building Materials,3988
80079,d2EAb7ac0FBFf93"Hooper, Lutz and Page",https://cardenas-banks.org/,Belgium,Managed tangible website,1990,Mechanical or Industrial Engineering,6996
80080,9daD1Fa55EF6aff,Sherman PLC,https://www.jacobs.info/,Maldives,Synergized empowering Internet solution,1981,Consumer Electronics,1088
80081,bEB157cD6C658Eb,Cowan-Curtis,https://www.chambers.com/,Grenada,Enhanced impactful database,1979,E - Learning,3636
80082,1CC9De1BDFBDD35,Rush Ltd,https://pugh-avila.org/,Pakistan,Programmable logistical application,1983,Luxury Goods / Jewelry,520
80083,08893fBEABf864A"Levine, Medina and Holder",http://www.vaughn.net/,Mozambique,Enhanced optimizing concept,2007,Consumer Electronics,4790
80084,D2F4F7baB4b2BeA,Bass and Sons,http://www.mitchell.com/,Switzerland,Up-sized optimal capability,1977,Human Resources / HR,8437
80085,4d6BB47D13960c7,Reese Inc,https://mcclain-gardner.org/,Equatorial Guinea,Extended human-resource website,1994,Public Safety,6480
80086,3Ec3dC58Ea22af9"Sims, Kirk and Hays",https://www.harris.net/,Maldives,Polarized didactic secured line,2008,Pharmaceuticals,7313
80087,9f1843E97C27d16,Dixon Group,http://www.dickson-pace.com/,Maldives,Face-to-face asynchronous budgetary management,1998,Industrial Automation,7016
80088,BcFA619F659cBDa"Stewart, Roach and Skinner",http://www.sellers.com/,Palau,Programmable discrete circuit,1994,Real Estate / Mortgage,502
80089,c8C3B5f5D2E238A"Hubbard, Conway and Bartlett",http://www.guzman.net/,Malta,Progressive fault-tolerant superstructure,1989,Printing,4441
80090,13DCcf4201954bf"Nolan, Sanford and Terrell",https://santana.com/,China,Enhanced disintermediate functionalities,1979,Individual / Family Services,2132
80091,acEba2e4AAcd3DA,Miles-King,https://hester.com/,United States Minor Outlying Islands,Ameliorated demand-driven extranet,1999,Computer Networking,4474
80092,DEB0B2FDD838832,Pena-Mendoza,http://johns.biz/,Palestinian Territory,Proactive encompassing time-frame,2006,Entertainment / Movie Production,5542
80093,c8E3cADF79A7Fef,Singh-Mckee,http://patel.net/,Togo,Multi-lateral reciprocal adapter,2015,Logistics / Procurement,7197
80094,e4dA0b1efed14BC"Galvan, Cameron and Fowler",https://howell.info/,Tonga,Adaptive cohesive firmware,1994,Events Services,9295
80095,fDC34dcfAdbbe80,Doyle-Wiggins,http://daugherty.com/,Cook Islands,Triple-buffered motivating algorithm,2021,Leisure / Travel,6170
80096,dCaCDCCDFee8A84,Kaufman-Barr,http://www.hester.com/,Vanuatu,Enhanced transitional implementation,1971,Luxury Goods / Jewelry,1275
80097,e7F47313f4Fe3dd,Goodwin-Shelton,http://becker-hughes.info/,Israel,Progressive multimedia encoding,1975,Wireless,7251
80098,39D8E0cfEaBEBFC,Stevenson LLC,https://www.chaney.org/,Norway,User-centric interactive flexibility,1998,Fine Art,8044
80099,06B57bD97bCeDbA,Scott-Mcgrath,https://mclean.com/,Dominica,Future-proofed content-based capability,2015,Oil / Energy / Solar / Greentech,6215
80100,07E004f3E2CaF7e"Pearson, Ibarra and Bradshaw",http://odonnell-rollins.com/,Kyrgyz Republic,Profit-focused user-facing neural-net,2019,Utilities,573
80101,68c7B6C8d5acabF,Walter Ltd,https://www.rice.org/,Macao,Seamless composite Graphical User Interface,1981,Industrial Automation,5023
80102,95D74B9297beE54,Lucero LLC,http://knight.com/,Turkmenistan,Business-focused logistical open system,2004,Luxury Goods / Jewelry,8360
80103,b9Cfa9943FCf491"Blanchard, Huerta and Lucas",https://www.thornton-murray.com/,Costa Rica,Realigned maximized customer loyalty,1974,Law Practice / Law Firms,3080
80104,0A5B078b362D70c"Diaz, Friedman and Wade",http://crosby.com/,New Zealand,Total national open architecture,2013,Events Services,7811
80105,7EF21Bca43D4F6D,Richardson Group,https://stevens-molina.com/,Congo,Diverse radical project,2011,Food Production,1715
80106,7eeF48DfFF384CA,Harris LLC,https://www.weaver.net/,Oman,Grass-roots even-keeled extranet,1981,Real Estate / Mortgage,3956
80107,7b4ebDB148bDb4C,Pacheco LLC,http://www.alvarez-lozano.biz/,United States Virgin Islands,Front-line stable architecture,1989,Political Organization,4788
80108,b5E70230f21B9d7"Duran, Johnson and Haley",http://www.holloway-mejia.biz/,Macao,Organized radical adapter,1998,Political Organization,4626
80109,3dAcC85923F1d76"Harmon, Tran and Glenn",http://pennington-mccall.biz/,Venezuela,Reactive bi-directional firmware,1990,Non - Profit / Volunteering,3859
80110,9A1edDc7c9D3a9A"Norris, Strong and Navarro",https://wilson.com/,Barbados,Focused intermediate interface,1970,Law Practice / Law Firms,8449
80111,12d4CA57FdF941f,May Ltd,http://www.chan-giles.info/,Montserrat,Distributed 5thgeneration synergy,1988,Printing,5429
80112,94bf7f38Fb728B7"Chung, Jordan and Keller",http://www.luna.com/,Afghanistan,Virtual hybrid system engine,1997,Ranching,5453
80113,dACab6fE56Ad136,Gallegos LLC,https://hamilton.info/,Colombia,Cross-group executive migration,2004,Entertainment / Movie Production,6876
80114,520FE245d9dAB9b"Mccarthy, Patrick and Rosales",http://www.tanner.com/,Morocco,Multi-layered exuding knowledgebase,1978,Fundraising,3627
80115,d484ee2AdDfFb07,Friedman-Bauer,https://www.bailey.org/,Russian Federation,Operative leadingedge architecture,1998,Religious Institutions,2874
80116,F7E624a1ccedfFb"Johnston, Schmidt and Erickson",https://www.marquez.org/,Canada,Monitored well-modulated groupware,1986,International Affairs,1957
80117,abbaB2F5be3b6bD,Mckee and Sons,https://quinn.com/,Morocco,Fundamental 6thgeneration software,2019,Oil / Energy / Solar / Greentech,8376
80118,557b5dAab0e0CFb"Carter, Harding and West",http://www.short-cruz.com/,India,Organized empowering neural-net,1983,Music,7718
80119,837ABD17388fCcD,Reeves-Stanley,https://www.hammond.net/,Algeria,Robust asymmetric access,2009,Pharmaceuticals,3624
80120,7B7F6C0b6b28a9d,Gilbert Inc,http://www.thornton.com/,San Marino,Cloned directional attitude,1986,Utilities,6719
80121,4AacC0ec7A06E9D,Fuentes PLC,https://www.garcia-harmon.biz/,Central African Republic,Enterprise-wide executive contingency,2009,Facilities Services,5130
80122,DD3BdA1d9F7E0e7,Key-Warner,http://www.kennedy.com/,South Georgia and the South Sandwich Islands,Reverse-engineered full-range array,1985,Outsourcing / Offshoring,6343
80123,cDf6e8FbCFb136e"Sherman, Santos and Braun",https://singh-beard.com/,Georgia,Cloned systemic success,2002,Retail Industry,7267
80124,aeB2BC3e09866F3,Juarez Group,http://www.cruz.info/,Seychelles,Expanded hybrid complexity,2003,Religious Institutions,1654
80125,2Eff190121d9a5b"Turner, Hutchinson and Adams",https://www.stout.com/,Ghana,Configurable secondary methodology,2001,Mental Health Care,5990
80126,a8ADF9aa8eae47D,Francis Group,https://www.ramsey-house.com/,Iran,Cloned tangible portal,1982,Primary / Secondary Education,7085
80127,aE400c9652a3eDf,Blake-Silva,http://juarez-rice.com/,Saint Vincent and the Grenadines,Universal coherent task-force,2016,Public Safety,930
80128,d4aB56367e85E17"Aguirre, Dalton and Jacobs",http://huang-flowers.com/,Switzerland,Future-proofed object-oriented knowledgebase,1999,Food Production,4779
80129,13F218bCbee7C3e,Perkins-Barr,https://krueger-browning.com/,Uruguay,Synergistic human-resource utilization,1978,Security / Investigations,7656
80130,dDDFCBeF1381a11"Bryan, Cooke and Andersen",http://hickman.net/,Denmark,Phased local projection,2008,Railroad Manufacture,9846
80131,22F0eB1DC7aF1FD,Watts Ltd,http://www.ramos.info/,Tanzania,Open-architected didactic concept,2010,Non - Profit / Volunteering,3981
80132,F9dEBddB38CDEB1,Schaefer Inc,https://rollins.com/,Namibia,Mandatory next generation paradigm,2022,Oil / Energy / Solar / Greentech,6343
80133,4F6CBdbEDE3ebFd,Barron PLC,https://wolfe-zuniga.info/,Bouvet Island (Bouvetoya),Enterprise-wide actuating approach,2014,Wine / Spirits,7150
80134,E9efee221E3A6B4,Morrow-Kelly,http://www.graham-richards.net/,Taiwan,Quality-focused composite circuit,1972,Commercial Real Estate,9684
80135,ECf78ea219dcC2D"Dillon, Christian and White",https://thomas.com/,Haiti,Switchable radical access,2000,Computer / Network Security,305
80136,911349c7fE740fA"Singleton, Spence and Herring",http://www.robbins-glover.com/,Lesotho,Decentralized grid-enabled success,2022,Legal Services,6515
80137,da3981CaDe6be74"Higgins, Wells and Nash",http://www.sloan.biz/,Costa Rica,Upgradable responsive function,1993,Facilities Services,9325
80138,DaCe6726c3FffD3,Moon and Sons,http://www.owens.net/,Korea,Diverse maximized strategy,1973,Venture Capital / VC,4785
80139,E4eeFf3567c9bA2"Oconnell, Robertson and Buck",http://bernard.org/,Faroe Islands,User-centric bi-directional orchestration,1986,Newspapers / Journalism,8848
80140,Afe0fC3e6Ca01EC,Burns Group,https://singh.net/,Barbados,Cross-platform holistic hierarchy,2000,Graphic Design / Web Design,5556
80141,E50A87d7cEfeDf7,Collier Group,http://www.mercado.com/,Honduras,Down-sized neutral array,2021,Recreational Facilities / Services,4446
80142,dEB2dcC1D2a53d8"Bryant, Lester and Daugherty",https://fitzgerald-patterson.com/,Saint Pierre and Miquelon,Secured well-modulated frame,1975,Internet,6146
80143,89957DbFd00d36f"Parsons, Landry and Buck",http://park.info/,Italy,Mandatory web-enabled interface,2005,Facilities Services,912
80144,C8a457F7161e2EB,Jacobs PLC,http://www.alvarado-acevedo.com/,Jersey,Up-sized eco-centric instruction set,2003,Utilities,9360
80145,a7CC44C1E5a1eEf,Beltran-Sullivan,http://www.stevenson.biz/,Taiwan,Profound mission-critical conglomeration,1996,Civic / Social Organization,3844
80146,3BBf4fb07ee1Da0"Mosley, Ayala and Farmer",https://www.richards.com/,Mauritius,Configurable tertiary conglomeration,2008,Food / Beverages,8881
80147,2a884bE5adeFCfd,Costa PLC,http://www.daniel-hardy.biz/,Seychelles,Face-to-face client-driven application,1987,Farming,7151
80148,cAA5F4A6670D2E0,Dennis-Reed,http://www.kent-frost.biz/,Heard Island and McDonald Islands,Front-line next generation synergy,1972,Graphic Design / Web Design,4937
80149,3b22F34Ad9B2F28"Perry, Randolph and Woods",https://trujillo-russo.com/,Botswana,Networked full-range encoding,1992,Warehousing,6932
80150,8A3Ad199CE9CfAd,Koch Group,https://www.charles.com/,United States Virgin Islands,Balanced object-oriented challenge,1998,Machinery,191
80151,b5Ba3Bcd1153ECb,Dickson Ltd,https://leblanc.info/,Poland,Exclusive demand-driven artificial intelligence,1984,Architecture / Planning,4498
80152,1ccD4b3a1D5fBAC,Hickman LLC,http://www.sweeney.biz/,Saint Helena,Re-engineered intangible software,2005,Furniture,637
80153,fA5D9Bbe2B4D223"Strickland, Greer and Terry",https://booker.info/,Eritrea,Exclusive foreground access,2018,Health / Fitness,539
80154,E4f6167fF441622,Contreras Ltd,https://dickerson.com/,Cook Islands,Team-oriented solution-oriented concept,1998,Mental Health Care,7971
80155,7f1D12d0d0F9FAE,Rojas-Macias,https://www.bennett-arnold.com/,Nepal,Polarized user-facing frame,2001,Law Enforcement,4070
80156,Fb70641CBeb02ca"Higgins, Snyder and Rangel",https://briggs-gould.org/,Monaco,Expanded zero tolerance approach,1972,Commercial Real Estate,2269
80157,4Ef239fD00c5c8A,Buck-Fischer,http://www.tanner-aguilar.com/,Cameroon,Pre-emptive neutral attitude,2009,Information Technology / IT,5297
80158,D6f1A0Ddfd7f2Ad"Blankenship, Harrington and Frederick",http://mills.com/,Sudan,Ergonomic contextually-based solution,1988,Professional Training,2054
80159,584DeC5ACBBDFA8,Russo-Salas,https://www.mcbride.com/,Central African Republic,Fundamental incremental info-mediaries,2019,Other Industry,6986
80160,464c247c1Ac38bD,Calderon-Roy,http://ali-church.com/,Finland,Face-to-face hybrid info-mediaries,1981,Industrial Automation,9759
80161,9e9D9C0AEbB1e4C"Stewart, Gardner and Rodriguez",https://lopez-miller.com/,Serbia,Open-architected transitional collaboration,1993,Insurance,4063
80162,a75e7cC1F126fff,Higgins-Peterson,https://www.browning.com/,United Kingdom,Synergized full-range initiative,2001,Business Supplies / Equipment,5906
80163,75FD21a9A8deadf,Larsen Inc,http://www.kane.com/,Senegal,Upgradable system-worthy Graphical User Interface,2021,Shipbuilding,2414
80164,2B3F6CFA164D5Eb,Zuniga-Parrish,https://www.english.biz/,South Africa,Progressive mobile function,1973,Information Services,6728
80165,e9072cFa5eEfC1A,Stafford and Sons,https://www.orr.biz/,Burundi,Vision-oriented homogeneous hierarchy,1980,Judiciary,7879
80166,9ADeB4F48E7fAca,Reynolds-Rivas,http://www.dunlap.com/,Guadeloupe,Optional bottom-line Graphical User Interface,1977,Executive Office,6320
80167,d0e24E6dc6670a7,Lowe-Alvarado,https://www.escobar.com/,Turkey,Multi-channeled even-keeled matrices,1997,Capital Markets / Hedge Fund / Private Equity,3066
80168,b5B52aF890Fc74C,Mahoney PLC,https://www.conley-frederick.com/,El Salvador,Down-sized well-modulated interface,1973,Computer Software / Engineering,8461
80169,A64E80EeABEE8fc,Pennington LLC,http://mccarthy-myers.info/,Greenland,Decentralized incremental moratorium,2006,Entertainment / Movie Production,1225
80170,cf5af9eDBa424d8,Roberson Group,http://wade.com/,United States Minor Outlying Islands,Persevering 6thgeneration Local Area Network,2008,Luxury Goods / Jewelry,9674
80171,e522d8fF18E962f,Rocha Ltd,http://www.villarreal.com/,Tonga,Open-source reciprocal superstructure,1977,Farming,3353
80172,20F5b9eea0eeCee,Thompson-Robinson,http://www.moss-hogan.com/,Philippines,Up-sized bottom-line software,1973,Primary / Secondary Education,6547
80173,8aCac88C3bDa917,Costa-Simon,https://erickson.net/,Australia,Phased impactful Internet solution,2007,Hospital / Health Care,2166
80174,0B0a4D6ff91f2bd"Dominguez, Mack and Torres",http://farrell-simmons.com/,Mongolia,Triple-buffered dedicated knowledge user,2000,Chemicals,3448
80175,FfDa9022fb8343B"Whitaker, Knox and Jacobs",https://moody.biz/,Liberia,Monitored fault-tolerant intranet,2010,Cosmetics,4777
80176,50cEb92D2Dc2B4C,Powers and Sons,https://www.farrell.com/,Venezuela,Enterprise-wide 5thgeneration help-desk,2009,Computer / Network Security,546
80177,5b1C9Dfd42696eF"Horton, Werner and Casey",http://cervantes.com/,Saint Vincent and the Grenadines,Pre-emptive grid-enabled service-desk,2012,Hospital / Health Care,2948
80178,17a9c8521e73492"Sanchez, Faulkner and Gallegos",https://stevens.net/,Saudi Arabia,Monitored cohesive model,1975,Facilities Services,6296
80179,EB5dFCCae0f38Ab,Foster-Love,https://logan.com/,Guinea,User-centric heuristic throughput,1985,Defense / Space,9513
80180,1A2505Aada7454c,Liu-Michael,http://dyer.info/,Somalia,Robust mission-critical adapter,2018,Leisure / Travel,4261
80181,f53eE8de6F3bABF"Costa, Evans and Blair",https://www.dennis.biz/,Kuwait,Horizontal zero tolerance archive,1993,Maritime,5150
80182,28dD48Ce4D6f7EC,Orr Inc,https://schneider.com/,Djibouti,Streamlined exuding migration,1990,Photography,4047
80183,186Feb3F2db2EDf"Adams, Hawkins and Cortez",https://bartlett.info/,Mayotte,Self-enabling global concept,2020,Farming,7376
80184,8fA450D863A402b,Mcmahon Ltd,https://singh.net/,France,User-friendly analyzing matrices,2009,Program Development,7634
80185,7F97bf706925B9D,Wells-Velez,https://golden.com/,Japan,Front-line high-level strategy,2007,Translation / Localization,3912
80186,835f76126fd3ee7,Barrera Inc,http://patel-nguyen.com/,United States Minor Outlying Islands,Up-sized foreground database,1987,Printing,9947
80187,86BdCCb969b54D6,Wilkinson-Smith,http://hampton.net/,Bangladesh,Synergistic bi-directional implementation,1988,Airlines / Aviation,3943
80188,fD0F4f8E9c50F9E"Griffin, Snyder and Savage",https://berger-rosales.org/,Antarctica (the territory South of 60 deg S),Extended didactic pricing structure,1984,Online Publishing,7075
80189,CFFaDC83ba4A9f9"Lambert, Mcgrath and Gates",http://www.cuevas.com/,France,Ameliorated motivating toolset,2002,Consumer Services,1098
80190,fB724aB2D0b9DDc,Flynn-Montes,http://www.hensley.com/,United Kingdom,Down-sized high-level structure,2007,Civil Engineering,9857
80191,0ad4ab887B1601A,Zhang Inc,http://tran-gardner.org/,Saint Kitts and Nevis,Proactive user-facing migration,1980,Pharmaceuticals,8365
80192,EF398B203Caff0A,Bishop-Bell,http://eaton.biz/,Lao People's Democratic Republic,Universal didactic algorithm,1991,Other Industry,4146
80193,2EB6B03c3B34be8,Howell Group,http://www.alvarado.com/,Austria,Extended didactic paradigm,2001,Sports,7506
80194,872ea3CF9A0d7f2,Bowman PLC,https://swanson.info/,Denmark,Triple-buffered full-range strategy,2015,Industrial Automation,3927
80195,7dF433Cc81d03c3"Reilly, Burke and Fleming",https://kane-glover.com/,Saint Pierre and Miquelon,Face-to-face discrete productivity,1978,Government Administration,8905
