Index,Organization Id,Name,Website,Country,Description,Founded,Industry,Number of employees
20044,d33b66314BAed21"Hernandez, Anderson and Bass",https://www.hood.com/,Bosnia and Herzegovina,Optional foreground installation,1992,Marketing / Advertising / Sales,3022
20045,Ab65d6EBD5aCd49,Chase-Madden,http://brady.org/,Paraguay,Public-key zero administration encoding,2013,Military Industry,7420
20046,Cc0cD74C755ba34,Nunez Inc,https://www.charles-zimmerman.com/,Sao Tome and Principe,Networked national ability,1975,Sports,2602
20047,e83aDF2ab71C1A0,Wise Inc,http://beasley-kennedy.com/,Sudan,Universal fault-tolerant model,1972,Cosmetics,5783
20048,0F4d4d6Ec6A85c0,Stone Inc,https://www.pineda.com/,Andorra,Profound optimizing framework,1973,Photography,7817
20049,C032d60DBDaa9e1"Sweeney, Randall and Richards",https://collins.com/,Belgium,Operative modular knowledge user,1987,Gambling / Casinos,7097
20050,1b23Bac56a8ee8B,Peterson-Wallace,http://www.griffin-pierce.biz/,Martinique,Intuitive asynchronous knowledgebase,1993,Computer / Network Security,9989
20051,EC1c6dBebCbF282,Hendricks and Sons,https://baird-hancock.com/,Svalbard & Jan Mayen Islands,Focused needs-based strategy,1980,E - Learning,2405
20052,EA10f3acA85Bad0,Mcintosh-Shepherd,http://jennings.com/,South Africa,Reverse-engineered grid-enabled firmware,1994,Furniture,7255
20053,14DA9A7abAEE62A"David, Sampson and Snyder",http://morrison.com/,Suriname,Organized bi-directional framework,2019,Philanthropy,4907
20054,b9b2d5dDaa1a10e,Washington and Sons,http://www.haney.org/,Uruguay,Progressive fresh-thinking protocol,1992,Supermarkets,1269
20055,EeB95F8A1aEffb7,Massey-Mullen,https://www.chavez.com/,Ethiopia,Optimized asynchronous emulation,2020,Philanthropy,4405
20056,cAe6DfB24548f6F,Mcintyre LLC,http://www.bird-vincent.com/,Guernsey,Virtual regional algorithm,1972,Banking / Mortgage,9074
20057,431bdAc8D43274d,Donaldson and Sons,https://www.mcneil.com/,Saint Kitts and Nevis,Mandatory hybrid adapter,2014,Entertainment / Movie Production,8363
20058,89B13BAD03Bb5ea,Guzman-Wallace,https://friedman-brewer.biz/,Sierra Leone,Networked user-facing solution,1972,Supermarkets,6544
20059,F5Db4ea8cA0Cb92"Hunt, Clarke and Bradley",http://www.ingram.com/,United Kingdom,Ergonomic logistical framework,1975,Consumer Services,1177
20060,587397BdeBC43A8"Vaughn, Bautista and Shepherd",http://www.stone-elliott.com/,Lesotho,Persevering homogeneous Local Area Network,2017,Legal Services,861
20061,D5a20F53caB030E,Stevens PLC,https://stanton.com/,Somalia,Business-focused asymmetric structure,1985,Management Consulting,7760
20062,1D78Ab31adF9E67"Delacruz, Jacobs and Duran",http://proctor.net/,Fiji,Synergized intangible database,1992,Veterinary,1981
20063,6D003Cf71db7DBa,Warner-Burns,http://werner-brady.com/,Suriname,Open-source web-enabled database,1974,Automotive,1652
20064,ec4cbac858fEc8b,Lambert PLC,http://www.hogan.org/,Lesotho,Multi-lateral multimedia data-warehouse,2006,Hospital / Health Care,6608
20065,dAD29cc6eDe5FaB"Booth, Clark and Mercado",http://zuniga-bryant.info/,Sri Lanka,Universal systemic utilization,2018,Import / Export,7911
20066,ade2b427fEedF20,Bridges LLC,https://melendez-patel.info/,Aruba,Switchable impactful knowledge user,1994,Civic / Social Organization,5500
20067,793B3E20FBd9d5B,Allen-Barnett,https://gallegos.com/,Libyan Arab Jamahiriya,Advanced intangible leverage,2006,Alternative Dispute Resolution,2592
20068,51E8afc8c50Ca5b"Richard, Harrington and Ali",https://holt.org/,Malawi,Inverse foreground task-force,2012,Alternative Dispute Resolution,9987
20069,B2C92DCc68ECcD6"Barnett, Fernandez and Garrett",http://www.matthews.info/,India,Streamlined secondary secured line,2006,Cosmetics,8868
20070,CbAacA9aE125b47,Wall-Garza,https://brooks.com/,Uganda,Versatile contextually-based instruction set,2008,Religious Institutions,4779
20071,2502b989D392dBb"Duran, Bass and Boyd",https://molina.com/,British Indian Ocean Territory (Chagos Archipelago),Synergistic object-oriented Local Area Network,2020,Gambling / Casinos,5666
20072,e76dB00cb51bD97,Frey Inc,https://www.ellis-hampton.org/,Congo,Ameliorated systematic extranet,1982,Library,4784
20073,FE5A473Bb7AEE4A,Sloan PLC,http://www.strong-nelson.biz/,Canada,Synergistic human-resource focus group,2002,Research Industry,350
20074,2dD7FbFEFDF8B1d"Powell, Horn and Castro",https://hull-dyer.com/,Mozambique,Cloned full-range system engine,1973,Research Industry,1227
20075,9BFc19Fe0Dc46C3,Rollins-Robinson,https://www.schroeder-holder.biz/,Saint Martin,Multi-layered secondary leverage,2013,Fine Art,9117
20076,99d747e2eBdf061,Sanders and Sons,https://camacho.info/,Cook Islands,Customer-focused needs-based utilization,1974,Photography,9344
20077,ea6f5f3e63a7aBf,Oliver LLC,http://blake.biz/,Mozambique,Persistent directional info-mediaries,1996,Government Relations,6861
20078,E1aedA6EE116dBd"Stuart, Deleon and Woods",https://www.weeks.net/,Slovenia,Diverse upward-trending moderator,2021,Airlines / Aviation,8697
20079,0AECd9e07632C58,Arellano-Atkinson,http://www.montoya-morales.com/,Finland,Ergonomic mobile info-mediaries,2019,Recreational Facilities / Services,109
20080,31F89C330fc02b2,Gomez-Pugh,http://www.mcgee-garner.com/,Ukraine,User-centric clear-thinking instruction set,1974,Legislative Office,8788
20081,f4A023FA6ff51A3"Young, Osborne and Walton",http://long-hardy.com/,Mongolia,Synergistic 5thgeneration initiative,2009,Supermarkets,3080
20082,7E0eBD4cf0DA307,Joseph-Orozco,http://www.nunez-page.info/,Sierra Leone,Sharable dedicated extranet,1980,Tobacco,2950
20083,AFDD3bBAA59f52d,Bond Ltd,https://strickland.com/,Chile,Future-proofed stable collaboration,1981,Internet,9103
20084,D72D8CafaaD0AfA"Norman, Nelson and Duarte",http://www.bautista.org/,Iceland,Sharable multi-state model,2001,Venture Capital / VC,6055
20085,eA66eDE0037bbBC,Frazier-Braun,http://fernandez.info/,Bolivia,Function-based empowering project,1974,Computer Hardware,4487
20086,140b22Baa518ded,Harris-Dalton,https://lewis-buck.com/,Namibia,Programmable content-based standardization,2019,Retail Industry,2562
20087,F49f2B5b54F1A2F"Alvarez, Valenzuela and Nicholson",https://www.buchanan.net/,Ghana,Intuitive foreground open architecture,2010,Photography,7769
20088,F00d9FE4a6eC576,Vaughn-Miller,http://www.harrell-franklin.com/,Thailand,Re-engineered uniform access,2013,Veterinary,4162
20089,1ea6a5fbDb274DD,Cameron-Macias,http://robinson.org/,Ireland,Inverse multimedia moratorium,2002,Paper / Forest Products,7535
20090,646Bcae01aC4dfb,Norton-Kelley,https://www.haas.com/,Guernsey,Grass-roots local firmware,1974,Legal Services,7873
20091,dffF4396bB37cc1,Norton-Mcgrath,http://www.pollard.com/,Cayman Islands,Synchronized disintermediate moratorium,1974,Higher Education / Acadamia,6521
20092,8FAD7be54FF06E3,Figueroa-Riddle,http://franco.biz/,Sudan,User-friendly tertiary application,2013,Pharmaceuticals,3294
20093,aF34cBcda85Dd2e"Keller, Curry and Flynn",https://www.orr.com/,Estonia,Down-sized mission-critical moderator,1975,Executive Office,4938
20094,58bA4aCF8faDbEc,Zuniga and Sons,http://yu-mccarty.info/,El Salvador,Synergized reciprocal superstructure,1998,Retail Industry,7550
20095,E58d1B9cAea5a26,Sloan Ltd,https://little-lang.com/,Guam,Vision-oriented 6thgeneration function,1984,Import / Export,3314
20096,02A1A292D3618B8,Lozano PLC,https://valdez-williamson.org/,Thailand,User-friendly zero tolerance function,1976,Sporting Goods,9046
20097,44AC3AaaAE7fc0D"Fowler, Valdez and Huber",https://www.patel.biz/,China,Assimilated real-time synergy,1992,Cosmetics,9644
20098,EaCC746b6Ddba8B,Webster-Foster,https://www.conrad.com/,Central African Republic,Visionary content-based customer loyalty,1989,Pharmaceuticals,1230
20099,EC601b9FD904f91,Aguirre PLC,http://www.ramos.com/,Malawi,Persistent full-range function,2000,Glass / Ceramics / Concrete,6573
20100,B4bCf6bf2FbbDbC"Richard, Wallace and Frederick",http://www.andersen-lynn.info/,Norfolk Island,Managed optimizing initiative,1976,Building Materials,6531
20101,eE559Ef6cDC055f,Bush Ltd,https://garrett.com/,Lithuania,Focused coherent approach,2006,Capital Markets / Hedge Fund / Private Equity,8610
20102,29F370ecCb711Bd"Lloyd, Golden and Nash",https://www.white.com/,Rwanda,Persevering responsive definition,2009,Apparel / Fashion,9633
20103,ce3ab1Af65Df437"Schwartz, Chen and Jacobson",https://pineda.com/,Guinea-Bissau,Digitized web-enabled ability,1978,Religious Institutions,4939
20104,BF7CB598BC1b6dA"Steele, Odom and Barrett",http://www.nelson.com/,Cambodia,Reduced maximized software,1997,Security / Investigations,2194
20105,19F9E50126A050b"Yu, Gates and Fisher",http://bolton.com/,Slovenia,Monitored 3rdgeneration extranet,1977,Media Production,4343
20106,cB1cEdAbcf45d3c,Brandt Group,http://scott.biz/,Faroe Islands,Enterprise-wide eco-centric Graphical User Interface,1978,Insurance,4438
20107,FC33e8Fed550Eab"Lee, Gamble and Richmond",https://www.mosley-macias.net/,Morocco,Ameliorated national paradigm,1990,Arts / Crafts,9714
20108,B2EBE61f0e0C1e3,Davila Ltd,https://www.osborne.com/,Bolivia,Organic global intranet,1990,Environmental Services,1107
20109,B0f76e52abE5c52"Sparks, Mcconnell and Michael",http://www.moon.com/,Dominican Republic,Persevering regional frame,1980,Real Estate / Mortgage,6956
20110,4b2ef6ddee35ed0,Vaughan-Steele,https://chaney-wang.biz/,Serbia,Cross-platform incremental projection,1979,Entertainment / Movie Production,1701
20111,4DDF3C71599FFeE,Haney LLC,http://braun-fowler.net/,Central African Republic,Customer-focused systemic alliance,1996,Consumer Electronics,7879
20112,FAF4b7d8B5EE7c9,Klein PLC,https://www.lin.com/,Turkey,Fully-configurable impactful portal,2017,Gambling / Casinos,7830
20113,138ae4FCbfa2d91,Baldwin-Velez,http://www.welch.net/,Portugal,Streamlined foreground budgetary management,2010,International Trade / Development,4715
20114,2BA7a5BC2edc071"Durham, Clayton and Hale",http://www.elliott-benitez.net/,Brazil,Compatible multimedia firmware,2014,Aviation / Aerospace,8554
20115,eA74Afe99E75CCe,Preston and Sons,https://owen.com/,Cayman Islands,Reverse-engineered executive conglomeration,2000,Automotive,7340
20116,fDfA93deF93615f,Welch-Schwartz,https://meyers-smith.com/,Slovakia (Slovak Republic),Persevering client-driven time-frame,2020,Luxury Goods / Jewelry,1763
20117,bfC3FABC42B99c1"Arnold, Mccann and Atkins",http://www.weiss.com/,Portugal,Secured systematic website,2010,Defense / Space,8407
20118,BFA2acDEd2fCe2A,Brown Ltd,http://www.branch-dorsey.org/,Tajikistan,Enhanced 3rdgeneration product,2019,Logistics / Procurement,9618
20119,dF1e1e6A55Ae33E"Everett, Munoz and Pugh",https://mcintosh-walls.org/,Iceland,Public-key next generation analyzer,2003,Computer Games,1716
20120,d273c1B4E0c8645,Norris-Fields,http://jacobson.com/,Costa Rica,Total solution-oriented moderator,2017,Fishery,8259
20121,0b02571B9cbaf4a"Moss, Jackson and Odonnell",http://floyd-meza.info/,Finland,Enhanced motivating concept,1998,Higher Education / Acadamia,6333
20122,eCE0b762ADCB6dA,Barr Inc,https://www.andrews-orr.com/,Nepal,Object-based attitude-oriented functionalities,1995,Furniture,7892
20123,bDF4f73EF2Be5a6,Larsen Group,https://www.craig.info/,Mauritania,Automated modular encryption,2009,Translation / Localization,8762
20124,87a5C038f65aae7"Lambert, Merritt and Rios",http://bowers.com/,Morocco,Phased fault-tolerant array,1986,Telecommunications,8188
20125,BFBd285C43FAd6A,Haney-Gillespie,https://kent-cooke.com/,Liechtenstein,Cloned disintermediate matrix,2017,Apparel / Fashion,8227
20126,8aECFf2F7c6A4BF,Gonzales-Montes,http://byrd.org/,Antigua and Barbuda,Re-engineered empowering policy,1971,Computer Games,4698
20127,fFC586FFD35A51A,Ewing and Sons,http://www.klein-farrell.com/,Tokelau,Digitized impactful access,1978,Telecommunications,4090
20128,b5909D0fa5E09Ab"Weeks, Donovan and Kaiser",http://branch-mcknight.com/,Russian Federation,Ergonomic contextually-based approach,2002,Museums / Institutions,2817
20129,ADffEffFaD7EBF9,Hays Ltd,http://townsend-frazier.com/,Mozambique,Implemented mobile concept,2009,Staffing / Recruiting,5120
20130,2fDF0eEfEd64925,Quinn-Brewer,https://www.smith.com/,Gambia,Automated even-keeled methodology,2008,Medical Practice,1617
20131,b04D7bD9ab08922"Vaughn, Kane and Lindsey",https://winters-maxwell.org/,Korea,Right-sized grid-enabled monitoring,1986,Security / Investigations,3814
20132,cF33adE21B736F7,Barnes-Shaw,http://summers-clements.biz/,Kenya,Phased fault-tolerant contingency,1986,Insurance,5484
20133,0Bc1b7D0AE5F2bf,Barron Ltd,http://www.rogers.org/,Venezuela,Face-to-face impactful support,2018,Real Estate / Mortgage,1657
20134,ceBBe2784c9e80d,Rush LLC,http://www.oneal.org/,Yemen,Stand-alone disintermediate standardization,2001,Industrial Automation,6288
20135,D0E4cD61AA65556"Hernandez, Johnson and Cruz",https://mcdaniel.com/,Cambodia,Integrated multi-tasking strategy,2008,Transportation,9144
20136,f4D6749db3bCF4c"Duke, Hanna and Taylor",https://www.douglas-frost.com/,Taiwan,Reduced cohesive solution,2005,Cosmetics,5168
20137,faab2a92d489691"Montoya, Gillespie and Meyer",https://mclean.biz/,Antigua and Barbuda,Pre-emptive client-driven solution,1998,Other Industry,1455
20138,AA189Ea0F237dFB,Coffey-Abbott,https://gill.net/,Israel,Configurable stable initiative,2009,Renewables / Environment,5776
20139,AaB3222Aff96dBf"Dawson, Harding and Ortega",https://www.case-warren.com/,Malta,Organized interactive matrices,1997,Dairy,3501
20140,e60457E3f255FA4,Underwood Ltd,http://daniel.org/,Bahamas,Optimized eco-centric alliance,2012,Accounting,442
20141,dbdD3F7EEfcFBD9,Keller Ltd,http://www.zimmerman-burns.info/,Afghanistan,Function-based global portal,1974,Aviation / Aerospace,7059
20142,DEfc88bCCEB9a22,Jordan Ltd,http://horton-decker.info/,British Indian Ocean Territory (Chagos Archipelago),Fundamental motivating model,2003,Electrical / Electronic Manufacturing,1971
20143,8A52D31a9bE2e31"Bowers, Potter and Shea",http://mclaughlin.com/,Korea,Centralized eco-centric migration,2009,Real Estate / Mortgage,6192
20144,A851DCC70B73B27,Wilcox-Copeland,http://www.copeland.org/,Botswana,Triple-buffered needs-based open architecture,2005,Dairy,1827
20145,EcB003a3fCc25Df,Wagner-Crosby,https://chase.com/,Zimbabwe,Inverse exuding framework,1997,Restaurants,3284
20146,b0992cCe207BCB5,Hammond LLC,http://www.finley.com/,Norfolk Island,Future-proofed upward-trending flexibility,1984,Financial Services,8778
20147,dbB548745bC5Efc,Fischer-Fleming,http://chang.com/,Antarctica (the territory South of 60 deg S),Sharable web-enabled toolset,2004,Architecture / Planning,6129
20148,c0aCD2f50aB7553,Shields-Shea,http://hardin.info/,Finland,Cross-group fault-tolerant encoding,2014,Ranching,9489
20149,aaD42c8ad7D4E8F"Meadows, Young and Mcgrath",https://holmes-sims.com/,Indonesia,Re-engineered dynamic open architecture,1980,Law Practice / Law Firms,7349
20150,F031CC5cE0ef9E1"Yates, Phelps and Petersen",http://www.huffman.biz/,Lithuania,Stand-alone intangible emulation,2000,Translation / Localization,2359
20151,35dAC3bBAAe6FeD,Reyes Inc,http://wilson-blanchard.com/,Madagascar,Persevering exuding framework,2010,Human Resources / HR,358
20152,B16aBdBcd0f3f17"Lucas, Hampton and Ewing",http://www.dyer-richard.net/,Gambia,Compatible local array,2000,Construction,7554
20153,C7b6f6CB3D5BF2A,Cooper PLC,http://www.herring-miles.com/,Antigua and Barbuda,Diverse intermediate website,1984,Veterinary,6830
20154,ECe012Ec3506d34,Phelps PLC,https://ingram-rosales.net/,Qatar,Object-based 24hour system engine,2005,Pharmaceuticals,4822
20155,3aE36647a3b61F9,Stevenson-Mcintosh,https://weaver-hicks.com/,Cook Islands,User-centric bifurcated definition,2019,Glass / Ceramics / Concrete,9249
20156,A56a70bB4EA8dfe,Gill Inc,http://www.guzman.com/,Uzbekistan,Customizable 3rdgeneration throughput,1985,Nanotechnology,5983
20157,AEC1685c7885ef7"Powers, Mccann and Rivas",http://rosales-levine.info/,Bahamas,Persistent hybrid algorithm,1993,Law Enforcement,7708
20158,A6fea5ceC96D3aE"Dorsey, Mitchell and Mcpherson",https://charles.info/,Mauritania,Innovative coherent utilization,1991,Military Industry,1629
20159,37BaCa6ef5dB2Cd,Frye Group,http://www.silva.biz/,Turks and Caicos Islands,Visionary local hardware,2018,Consumer Goods,4865
20160,8C2AA1E4dB0d2CA,Long-Bishop,https://www.willis.info/,Djibouti,Virtual non-volatile algorithm,2013,Industrial Automation,8355
20161,e0ECd7F64Fd8405,Stokes PLC,http://www.hoffman.com/,Palau,Ameliorated bottom-line toolset,1976,Management Consulting,1564
20162,E38BebAdeFeE146,Hendrix-Sheppard,https://brennan.net/,Turks and Caicos Islands,Polarized executive software,1981,Ranching,2070
20163,BA98CAAac1a5c0B,Gross Inc,http://www.duran.com/,Mali,Organized fault-tolerant access,2004,Transportation,2471
20164,be8a42d0A0a1BbE,Zavala-Mcmahon,https://mcgrath-vaughn.com/,Iraq,Persistent secondary open system,1996,Construction,4270
20165,4F9Bca8e916e8ba,Hensley Group,http://castaneda.com/,Anguilla,Exclusive bottom-line help-desk,1971,Mining / Metals,2594
20166,c31Ed0174dcd63F,Ayers-Cuevas,http://www.jennings.com/,Equatorial Guinea,Right-sized value-added core,1976,Online Publishing,5051
20167,CCC857a76f4e5ab"Li, Curry and Dickson",http://mcclain-rosales.com/,Nicaragua,Progressive systematic forecast,2017,Apparel / Fashion,3751
20168,7c162Dd08bDdaCF,Tanner-Fry,http://rush.com/,Zimbabwe,Vision-oriented content-based functionalities,1993,Glass / Ceramics / Concrete,3923
20169,fA6C590487bc3e6"Hodge, Barber and Howell",http://davidson.org/,Mauritania,Multi-tiered multimedia Graphic Interface,1984,Environmental Services,1856
20170,66c07Bc7C8a7e93,Andrade PLC,https://reynolds.com/,Guinea-Bissau,Devolved mobile projection,1971,Events Services,6128
20171,bd7d65c19fF78eF,Gibbs Inc,http://www.berry.com/,French Polynesia,Function-based radical time-frame,1974,Computer Hardware,7874
20172,6AD4D5DEc3Eac34,Greene-Vaughan,http://www.gill.net/,Italy,Object-based radical parallelism,2012,Consumer Goods,7170
20173,FabD0fc93bE3d71,Winters-Mcdonald,http://www.martinez.com/,Uganda,Secured multi-state extranet,2019,Supermarkets,71
20174,dB4D7dea2A3F760,Bernard-Aguilar,http://www.wright.info/,Iran,Programmable full-range adapter,1978,Investment Management / Hedge Fund / Private Equity,978
20175,EdB3C0C3Dc5E5ed,Osborn LLC,http://james.com/,Gibraltar,Organized intermediate data-warehouse,1983,Sporting Goods,7240
20176,386A913EDA7CBbd"Delgado, Ray and Velazquez",http://www.harvey-acevedo.com/,Nepal,Reactive human-resource superstructure,1972,Executive Office,9217
20177,87a931Af0DCbEa3,Diaz Group,https://henson.com/,Belize,Universal asymmetric conglomeration,1984,Broadcast Media,1627
20178,e3E0cE874792A9f,Davila Group,http://floyd.com/,Syrian Arab Republic,Fully-configurable hybrid adapter,2000,Military Industry,5487
20179,BfFB1b69B7c7f8D"Shaw, Gordon and Solomon",http://www.bush-hodge.com/,Montenegro,Self-enabling fault-tolerant protocol,1984,Nanotechnology,3873
20180,DBbE3a3ea3EECf6,Hodge Ltd,https://www.novak.com/,Cayman Islands,Visionary radical moratorium,1984,Consumer Services,6657
20181,edFA0EcaA7EDe32,Hatfield Inc,http://www.hayden.com/,Bulgaria,Team-oriented executive toolset,2020,Electrical / Electronic Manufacturing,1045
20182,Af54CD955b494f2"Rios, Cisneros and Morgan",http://vargas.com/,Lithuania,Implemented methodical core,1972,Retail Industry,7722
20183,fA9F2ED4dd13829"Watson, Chung and Ibarra",https://arnold.com/,Morocco,Re-contextualized impactful orchestration,1984,Internet,3233
20184,61BacE2E43E3094,Watson Group,http://leon.info/,American Samoa,Universal modular infrastructure,2012,Staffing / Recruiting,8476
20185,7e618C6D5B3CBad,Lawson-Haney,https://www.villegas.info/,Sri Lanka,Upgradable object-oriented firmware,2011,Law Practice / Law Firms,1796
20186,d21BEAb96D64858,Mathews and Sons,https://everett-wiley.com/,Armenia,Multi-channeled modular functionalities,2014,Think Tanks,6199
20187,11C8116190D4cEa"Branch, French and Bonilla",https://www.rojas.org/,China,Compatible zero-defect help-desk,2018,Information Services,9697
20188,DC45b6C315dAC86"Durham, Roman and Warren",http://rivas.com/,Jersey,Managed bi-directional interface,1995,Furniture,1550
20189,Bdc8e00B3cfFD6E,Sexton LLC,https://guerrero.com/,Kuwait,Fundamental modular toolset,1971,International Affairs,6736
20190,8C280DD6c0f5CA5,Mcmahon PLC,http://www.lin.com/,Saint Helena,Customer-focused dynamic application,2004,Electrical / Electronic Manufacturing,5302
20191,Ba5C3fcDC4A723D,Wilkins-Townsend,https://www.yang.org/,Saint Helena,Quality-focused local Graphical User Interface,1974,Textiles,8161
20192,Eeca6CC1DFDddE8"Payne, Booth and Taylor",https://rosario.net/,Netherlands Antilles,Devolved real-time open system,2007,Government Relations,6703
20193,3e90F0a5C75AAC5"Ashley, Maynard and Adkins",http://mcmahon-arnold.org/,Israel,User-centric motivating encryption,1999,Food Production,5061
20194,4bC9eC2Ccb61Af7,Kim-Mckinney,https://robinson-mcintosh.org/,Reunion,Cross-platform solution-oriented application,2007,Mechanical or Industrial Engineering,1191
20195,aCe7AFdC6a40EdB"Savage, Dixon and Berg",http://hardin.com/,Saint Lucia,Vision-oriented global flexibility,1986,Program Development,6412
